Player,Season,2015/16(*),2016/17(*),2017/18(*),2018/19(*),2019/20(*),2020/21(*),2021/22(*),2022/23(*),2023/24(*)
LeBron James,2017,,,42691668.0,,,,,,
LeBron James,2018,,,,44452903.0,,,,,
LeBron James,2019,,,,,45918587.0,,,,
LeBron James,2020,,,,,,47796549.0,,,
LeBron James,2021,,,,,,,47619020.0,,
LeBron James,2022,,,,,,,,47156296.0,
LeBron James,2023,,,,,,,,,49021953.0
Leaky Black,2023,,,,,,,,,576415.0
Leandro Barbosa,2015,3291334.0,,,,,,,,
Leandro Barbosa,2016,,5214133.0,,,,,,,
Leandro Barbosa,2017,,,641291.0,,,,,,
Leandro Bolmaro,2021,,,,,,,2721255.0,,
Leandro Bolmaro,2022,,,,,,,,1812350.0,
Leonard Miller,2023,,,,,,,,,1853485.0
Lester Quinones,2022,,,,,,,,137206.0,
Lester Quinones,2023,,,,,,,,,1141537.0
Lindell Wigginton,2021,,,,,,,270554.0,,
Lindell Wigginton,2022,,,,,,,,105432.0,
Lindell Wigginton,2023,,,,,,,,,251767.0
Lindy Waters III,2021,,,,,,,184468.0,,
Lindy Waters III,2022,,,,,,,,2456555.0,
Lindy Waters III,2023,,,,,,,,,788858.0
Livio Jean-Charles,2016,,1549692.0,,,,,,,
Livio Jean-Charles,2017,,,1593275.0,,,,,,
London Perrantes,2017,,,99079.0,,,,,,
Lonnie Walker,2018,,,,2942601.0,,,,,
Lonnie Walker,2019,,,,,3390459.0,,,,
Lonnie Walker,2020,,,,,,3528989.0,,,
Lonnie Walker,2021,,,,,,,5143313.0,,
Lonnie Walker,2022,,,,,,,,6869606.0,
Lonnie Walker,2023,,,,,,,,,2416341.0
Lonzo Ball,2017,,,8063031.0,,,,,,
Lonzo Ball,2018,,,,9303427.0,,,,,
Lonzo Ball,2019,,,,,10694777.0,,,,
Lonzo Ball,2020,,,,,,13410215.0,,,
Lonzo Ball,2021,,,,,,,21513442.0,,
Lonzo Ball,2022,,,,,,,,20712603.0,
Lonzo Ball,2023,,,,,,,,,21073216.0
Lorenzo Brown,2015,293438.0,,,,,,,,
Lorenzo Brown,2017,,,99079.0,,,,,,
Lorenzo Brown,2018,,,,997424.0,,,,,
Louis Amundson,2015,2238107.0,,,,,,,,
Louis Amundson,2016,,1278024.0,,,,,,,
Louis King,2019,,,,,97595.0,,,,
Louis King,2020,,,,,,59986.0,,,
Louis King,2021,,,,,,,365863.0,,
Louis King,2022,,,,,,,,325602.0,
Louis Williams,2015,9215736.0,,,,,,,,
Louis Williams,2016,,9124733.0,,,,,,,
Louis Williams,2017,,,8978077.0,,,,,,
Louis Williams,2018,,,,9974244.0,,,,,
Louis Williams,2019,,,,,9812487.0,,,,
Louis Williams,2020,,,,,,9749531.0,,,
Louis Williams,2021,,,,,,,5781737.0,,
Luc Mbah a Moute,2015,1673267.0,,,,,,,,
Luc Mbah a Moute,2016,,2871683.0,,,,,,,
Luc Mbah a Moute,2017,,,2715169.0,,,,,,
Luc Mbah a Moute,2018,,,,5386715.0,,,,,
Luca Vildoza,2020,,,,,,4265420.0,,,
Luca Vildoza,2021,,,,,,,49478.0,,
Lucas Nogueira,2015,2425055.0,,,,,,,,
Lucas Nogueira,2016,,2504504.0,,,,,,,
Lucas Nogueira,2017,,,3780160.0,,,,,,
Luguentz Dort,2019,,,,,190910.0,,,,
Luguentz Dort,2020,,,,,,1849950.0,,,
Luguentz Dort,2021,,,,,,,2061329.0,,
Luguentz Dort,2022,,,,,,,,16198844.0,
Luguentz Dort,2023,,,,,,,,,15731741.0
Luis Montero,2015,691302.0,,,,,,,,
Luis Montero,2017,,,99079.0,,,,,,
Luis Scola,2015,3817948.0,,,,,,,,
Luis Scola,2016,,6517666.0,,,,,,,
Luka Doncic,2018,,,,8190151.0,,,,,
Luka Doncic,2019,,,,,9424109.0,,,,
Luka Doncic,2020,,,,,,9809686.0,,,
Luka Doncic,2021,,,,,,,11765131.0,,
Luka Doncic,2022,,,,,,,,39332974.0,
Luka Doncic,2023,,,,,,,,,41254687.0
Luka Garza,2021,,,,,,,1069919.0,,
Luka Garza,2022,,,,,,,,539571.0,
Luka Garza,2023,,,,,,,,,707892.0
Luka Samanic,2019,,,,,3299350.0,,,,
Luka Samanic,2020,,,,,,3441974.0,,,
Luka Samanic,2021,,,,,,,3879821.0,,
Luka Samanic,2022,,,,,,,,570771.0,
Luka Samanic,2023,,,,,,,,,2127991.0
Luke Babbitt,2015,1448979.0,,,,,,,,
Luke Babbitt,2016,,1599808.0,,,,,,,
Luke Babbitt,2017,,,2532021.0,,,,,,
Luke Kennard,2017,,,3539004.0,,,,,,
Luke Kennard,2018,,,,4083555.0,,,,,
Luke Kennard,2019,,,,,4694244.0,,,,
Luke Kennard,2020,,,,,,6427166.0,,,
Luke Kennard,2021,,,,,,,15434611.0,,
Luke Kennard,2022,,,,,,,,14574141.0,
Luke Kennard,2023,,,,,,,,,15202322.0
Luke Kornet,2017,,,99079.0,,,,,,
Luke Kornet,2018,,,,2018861.0,,,,,
Luke Kornet,2019,,,,,2759762.0,,,,
Luke Kornet,2020,,,,,,2742055.0,,,
Luke Kornet,2021,,,,,,,939374.0,,
Luke Kornet,2022,,,,,,,,2261889.0,
Luke Kornet,2023,,,,,,,,,2485012.0
Luol Deng,2015,13364940.0,,,,,,,,
Luol Deng,2016,,23463600.0,,,,,,,
Luol Deng,2017,,,22047593.0,,,,,,
Luol Deng,2018,,,,20881023.0,,,,,
Luol Deng,2019,,,,,6132804.0,,,,
Luol Deng,2020,,,,,,6093457.0,,,
Luol Deng,2021,,,,,,,5781737.0,,
MJ Walker,2021,,,,,,,61489.0,,
Mac McClung,2021,,,,,,,129128.0,,
Mac McClung,2022,,,,,,,,170553.0,
Malachi Flynn,2020,,,,,,2377179.0,,,
Malachi Flynn,2021,,,,,,,2368246.0,,
Malachi Flynn,2022,,,,,,,,2275081.0,
Malachi Flynn,2023,,,,,,,,,3988106.0
Malachi Richardson,2016,,1876931.0,,,,,,,
Malachi Richardson,2017,,,1929722.0,,,,,,
Malachi Richardson,2018,,,,1956647.0,,,,,
Malaki Branham,2022,,,,,,,,3101978.0,
Malaki Branham,2023,,,,,,,,,3163157.0
Malcolm Brogdon,2016,,1140591.0,,,,,,,
Malcolm Brogdon,2017,,,1683531.0,,,,,,
Malcolm Brogdon,2018,,,,1926214.0,,,,,
Malcolm Brogdon,2019,,,,,24531218.0,,,,
Malcolm Brogdon,2020,,,,,,25226913.0,,,
Malcolm Brogdon,2021,,,,,,,25092741.0,,
Malcolm Brogdon,2022,,,,,,,,23962508.0,
Malcolm Brogdon,2023,,,,,,,,,23168564.0
Malcolm Cazalon,2023,,,,,,,,,576415.0
Malcolm Delaney,2016,,3258833.0,,,,,,,
Malcolm Delaney,2017,,,3206456.0,,,,,,
Malcolm Hill,2021,,,,,,,375086.0,,
Malcolm Hill,2022,,,,,,,,539571.0,
Malcolm Hill,2023,,,,,,,,,295098.0
Malcolm Miller,2017,,,99079.0,,,,,,
Malcolm Miller,2018,,,,570299.0,,,,,
Malcolm Miller,2019,,,,,1948062.0,,,,
Malik Beasley,2016,,2121265.0,,,,,,,
Malik Beasley,2017,,,2181211.0,,,,,,
Malik Beasley,2018,,,,2211589.0,,,,,
Malik Beasley,2019,,,,,3350612.0,,,,
Malik Beasley,2020,,,,,,16362023.0,,,
Malik Beasley,2021,,,,,,,16757746.0,,
Malik Beasley,2022,,,,,,,,16495997.0,
Malik Beasley,2023,,,,,,,,,2790369.0
Malik Ellison,2021,,,,,,,61489.0,,
Malik Fitts,2020,,,,,,74983.0,,,
Malik Fitts,2021,,,,,,,729508.0,,
Malik Fitts,2022,,,,,,,,588689.0,
Malik Fitts,2023,,,,,,,,,571714.0
Malik Monk,2017,,,3725235.0,,,,,,
Malik Monk,2018,,,,4298251.0,,,,,
Malik Monk,2019,,,,,4941078.0,,,,
Malik Monk,2020,,,,,,6514743.0,,,
Malik Monk,2021,,,,,,,2069001.0,,
Malik Monk,2022,,,,,,,,10043280.0,
Malik Monk,2023,,,,,,,,,10241360.0
Malik Newman,2019,,,,,80926.0,,,,
Malik Newman,2021,,,,,,,98957.0,,
Malik Williams,2023,,,,,,,,,79506.0
Mamadi Diakite,2020,,,,,,645103.0,,,
Mamadi Diakite,2021,,,,,,,1004956.0,,
Mamadi Diakite,2022,,,,,,,,539571.0,
Mamadi Diakite,2023,,,,,,,,,731687.0
Mangok Mathiang,2017,,,99079.0,,,,,,
Manny Harris,2016,,155763.0,,,,,,,
Manu Ginobili,2015,3704726.0,,,,,,,,
Manu Ginobili,2016,,18249466.0,,,,,,,
Manu Ginobili,2017,,,3206456.0,,,,,,
Manu Ginobili,2018,,,,3116951.0,,,,,
Maozinha Pereira,2023,,,,,,,,,132508.0
MarJon Beauchamp,2022,,,,,,,,2635027.0,
MarJon Beauchamp,2023,,,,,,,,,2686935.0
MarShon Brooks,2017,,,110453.0,,,,,,
MarShon Brooks,2018,,,,2064783.0,,,,,
Marc Gasol,2015,25921234.0,,,,,,,,
Marc Gasol,2016,,27590163.0,,,,,,,
Marc Gasol,2017,,,29040682.0,,,,,,
Marc Gasol,2018,,,,30071132.0,,,,,
Marc Gasol,2019,,,,,31394685.0,,,,
Marc Gasol,2020,,,,,,3125642.0,,,
Marc Gasol,2021,,,,,,,3114033.0,,
Marcelo Huertas,2015,691302.0,,,,,,,,
Marcelo Huertas,2016,,1955300.0,,,,,,,
Marcin Gortat,2015,14768074.0,,,,,,,,
Marcin Gortat,2016,,15642400.0,,,,,,,
Marcin Gortat,2017,,,16394750.0,,,,,,
Marcin Gortat,2018,,,,16912850.0,,,,,
Marco Belinelli,2015,7978992.0,,,,,,,,
Marco Belinelli,2016,,8255710.0,,,,,,,
Marco Belinelli,2017,,,9083604.0,,,,,,
Marco Belinelli,2018,,,,7672495.0,,,,,
Marco Belinelli,2019,,,,,7170664.0,,,,
Marcus Derrickson,2018,,,,96313.0,,,,,
Marcus Garrett,2021,,,,,,,273628.0,,
Marcus Georges-Hunt,2016,,115930.0,,,,,,,
Marcus Georges-Hunt,2017,,,1683531.0,,,,,,
Marcus Morris,2015,6582669.0,,,,,,,,
Marcus Morris,2016,,6028841.0,,,,,,,
Marcus Morris,2017,,,6412912.0,,,,,,
Marcus Morris,2018,,,,6701445.0,,,,,
Marcus Morris,2019,,,,,18398414.0,,,,
Marcus Morris,2020,,,,,,18138663.0,,,
Marcus Morris,2021,,,,,,,18071291.0,,
Marcus Morris,2022,,,,,,,,17359133.0,
Marcus Morris,2023,,,,,,,,,18135610.0
Marcus Paige,2016,,162941.0,,,,,,,
Marcus Paige,2017,,,99079.0,,,,,,
Marcus Sasser,2023,,,,,,,,,2701998.0
Marcus Smart,2015,4517080.0,,,,,,,,
Marcus Smart,2016,,4665189.0,,,,,,,
Marcus Smart,2017,,,5820383.0,,,,,,
Marcus Smart,2018,,,,13914964.0,,,,,
Marcus Smart,2019,,,,,15397719.0,,,,
Marcus Smart,2020,,,,,,15777701.0,,,
Marcus Smart,2021,,,,,,,16003023.0,,
Marcus Smart,2022,,,,,,,,18244526.0,
Marcus Smart,2023,,,,,,,,,19135908.0
Marcus Thornton,2015,1891714.0,,,,,,,,
Marcus Thornton,2016,,1714730.0,,,,,,,
Marcus Thornton II,2017,,,59100.0,,,,,,
Marial Shayok,2019,,,,,97595.0,,,,
Mario Chalmers,2015,5661095.0,,,,,,,,
Mario Chalmers,2017,,,2701640.0,,,,,,
Mario Chalmers,2021,,,,,,,159597.0,,
Mario Hezonja,2015,4925784.0,,,,,,,,
Mario Hezonja,2016,,5096606.0,,,,,,,
Mario Hezonja,2017,,,5230781.0,,,,,,
Mario Hezonja,2018,,,,8104073.0,,,,,
Mario Hezonja,2019,,,,,2130714.0,,,,
Mario Hezonja,2020,,,,,,2409366.0,,,
Mark Williams,2022,,,,,,,,3946434.0,
Mark Williams,2023,,,,,,,,,4024286.0
Markel Brown,2015,1112548.0,,,,,,,,
Markel Brown,2017,,,99079.0,,,,,,
Markelle Fultz,2017,,,9011732.0,,,,,,
Markelle Fultz,2018,,,,10398000.0,,,,,
Markelle Fultz,2019,,,,,11953081.0,,,,
Markelle Fultz,2020,,,,,,14976129.0,,,
Markelle Fultz,2021,,,,,,,19079734.0,,
Markelle Fultz,2022,,,,,,,,17494752.0,
Markelle Fultz,2023,,,,,,,,,17505137.0
Markieff Morris,2015,10532270.0,,,,,,,,
Markieff Morris,2016,,9646146.0,,,,,,,
Markieff Morris,2017,,,10260660.0,,,,,,
Markieff Morris,2018,,,,11437084.0,,,,,
Markieff Morris,2019,,,,,2771889.0,,,,
Markieff Morris,2020,,,,,,2841492.0,,,
Markieff Morris,2021,,,,,,,3054712.0,,
Markieff Morris,2022,,,,,,,,3081038.0,
Markieff Morris,2023,,,,,,,,,3291427.0
Marko Guduric,2019,,,,,3219722.0,,,,
Marko Guduric,2020,,,,,,3351401.0,,,
Marko Simonovic,2021,,,,,,,1069919.0,,
Marko Simonovic,2022,,,,,,,,1657779.0,
Markquis Nowell,2023,,,,,,,,,576415.0
Markus Howard,2020,,,,,,652358.0,,,
Markus Howard,2021,,,,,,,534959.0,,
Marques Bolden,2020,,,,,,547332.0,,,
Marques Bolden,2023,,,,,,,,,517051.0
Marquese Chriss,2016,,3834265.0,,,,,,,
Marquese Chriss,2017,,,3942402.0,,,,,,
Marquese Chriss,2018,,,,3997378.0,,,,,
Marquese Chriss,2020,,,,,,2222896.0,,,
Marquese Chriss,2021,,,,,,,1495041.0,,
Marquese Chriss,2022,,,,,,,,2326187.0,
Marquis Teague,2017,,,202576.0,,,,,,
Marreese Speights,2015,5023234.0,,,,,,,,
Marreese Speights,2016,,1829653.0,,,,,,,
Marreese Speights,2017,,,2715169.0,,,,,,
Marshall Plumlee,2016,,708432.0,,,,,,,
Marshall Plumlee,2017,,,99079.0,,,,,,
Martell Webster,2015,7522016.0,,,,,,,,
Martell Webster,2016,,3258833.0,,,,,,,
Marvin Bagley,2018,,,,9120150.0,,,,,
Marvin Bagley,2019,,,,,10494602.0,,,,
Marvin Bagley,2020,,,,,,10923911.0,,,
Marvin Bagley,2021,,,,,,,13080735.0,,
Marvin Bagley,2022,,,,,,,,13253600.0,
Marvin Bagley,2023,,,,,,,,,12871424.0
Marvin Williams,2015,9215736.0,,,,,,,,
Marvin Williams,2016,,15968283.0,,,,,,,
Marvin Williams,2017,,,16890008.0,,,,,,
Marvin Williams,2018,,,,17564021.0,,,,,
Marvin Williams,2019,,,,,741183.0,,,,
Mason Jones,2020,,,,,,517387.0,,,
Mason Jones,2021,,,,,,,341267.0,,
Mason Jones,2023,,,,,,,,,218640.0
Mason Plumlee,2015,1863579.0,,,,,,,,
Mason Plumlee,2016,,3035316.0,,,,,,,
Mason Plumlee,2017,,,18008864.0,,,,,,
Mason Plumlee,2018,,,,16105672.0,,,,,
Mason Plumlee,2019,,,,,17222259.0,,,,
Mason Plumlee,2020,,,,,,9749531.0,,,
Mason Plumlee,2021,,,,,,,10694287.0,,
Mason Plumlee,2022,,,,,,,,9627857.0,
Mason Plumlee,2023,,,,,,,,,5148569.0
Matisse Thybulle,2019,,,,,3167176.0,,,,
Matisse Thybulle,2020,,,,,,3304213.0,,,
Matisse Thybulle,2021,,,,,,,3284212.0,,
Matisse Thybulle,2022,,,,,,,,4643558.0,
Matisse Thybulle,2023,,,,,,,,,10811996.0
Matt Barnes,2015,4663821.0,,,,,,,,
Matt Barnes,2016,,8483851.0,,,,,,,
Matt Barnes,2017,,,8209329.0,,,,,,
Matt Bonner,2015,1973730.0,,,,,,,,
Matt Costello,2016,,65176.0,,,,,,,
Matt Costello,2017,,,99079.0,,,,,,
Matt Mooney,2019,,,,,97595.0,,,,
Matt Mooney,2021,,,,,,,197915.0,,
Matt Ryan,2021,,,,,,,129128.0,,
Matt Ryan,2022,,,,,,,,854694.0,
Matt Ryan,2023,,,,,,,,,2120986.0
Matt Thomas,2019,,,,,1101831.0,,,,
Matt Thomas,2020,,,,,,1849950.0,,,
Matt Thomas,2021,,,,,,,1930149.0,,
Matt Williams,2017,,,99079.0,,,,,,
Matthew Dellavedova,2015,1773734.0,,,,,,,,
Matthew Dellavedova,2016,,12523696.0,,,,,,,
Matthew Dellavedova,2017,,,12322411.0,,,,,,
Matthew Dellavedova,2018,,,,11978444.0,,,,,
Matthew Dellavedova,2019,,,,,11784184.0,,,,
Matthew Dellavedova,2020,,,,,,2649822.0,,,
Matthew Dellavedova,2022,,,,,,,,2787069.0,
Matthew Hurt,2023,,,,,,,,,132509.0
Maurice Ndour,2015,691302.0,,,,,,,,
Maurice Ndour,2016,,708432.0,,,,,,,
Maurice Williams,2015,2764721.0,,,,,,,,
Maurice Williams,2016,,2860603.0,,,,,,,
Max Christie,2022,,,,,,,,1079140.0,
Max Christie,2023,,,,,,,,,1770967.0
Max Strus,2019,,,,,97595.0,,,,
Max Strus,2020,,,,,,788612.0,,,
Max Strus,2021,,,,,,,1930149.0,,
Max Strus,2022,,,,,,,,1925140.0,
Max Strus,2023,,,,,,,,,14918170.0
Maxi Kleber,2017,,,1046093.0,,,,,,
Maxi Kleber,2018,,,,1718365.0,,,,,
Maxi Kleber,2019,,,,,9812487.0,,,,
Maxi Kleber,2020,,,,,,10328410.0,,,
Maxi Kleber,2021,,,,,,,10118040.0,,
Maxi Kleber,2022,,,,,,,,9542592.0,
Maxi Kleber,2023,,,,,,,,,11326853.0
Maxwell Lewis,2023,,,,,,,,,1152829.0
McKinley Wright,2021,,,,,,,534959.0,,
McKinley Wright,2022,,,,,,,,539571.0,
Melvin Frazier,2018,,,,1309119.0,,,,,
Melvin Frazier,2019,,,,,1737855.0,,,,
Melvin Frazier,2021,,,,,,,15372.0,,
Metta World Peace,2015,1973730.0,,,,,,,,
Metta World Peace,2016,,2022639.0,,,,,,,
Meyers Leonard,2015,4049498.0,,,,,,,,
Meyers Leonard,2016,,12010083.0,,,,,,,
Meyers Leonard,2017,,,12703332.0,,,,,,
Meyers Leonard,2018,,,,13210271.0,,,,,
Meyers Leonard,2019,,,,,13843598.0,,,,
Meyers Leonard,2020,,,,,,11455699.0,,,
Meyers Leonard,2022,,,,,,,,756576.0,
Mfiondu Kabengele,2019,,,,,2424910.0,,,,
Mfiondu Kabengele,2020,,,,,,2964287.0,,,
Mfiondu Kabengele,2021,,,,,,,22185.0,,
Mfiondu Kabengele,2022,,,,,,,,539571.0,
Micah Potter,2021,,,,,,,61489.0,,
Micah Potter,2022,,,,,,,,539571.0,
Micah Potter,2023,,,,,,,,,576415.0
Michael Beasley,2015,403551.0,,,,,,,,
Michael Beasley,2016,,1829653.0,,,,,,,
Michael Beasley,2017,,,2715169.0,,,,,,
Michael Beasley,2018,,,,4363732.0,,,,,
Michael Carter-Williams,2015,3158417.0,,,,,,,,
Michael Carter-Williams,2016,,4149832.0,,,,,,,
Michael Carter-Williams,2017,,,3462972.0,,,,,,
Michael Carter-Williams,2018,,,,1830375.0,,,,,
Michael Carter-Williams,2019,,,,,2488194.0,,,,
Michael Carter-Williams,2020,,,,,,4021681.0,,,
Michael Carter-Williams,2021,,,,,,,3815946.0,,
Michael Carter-Williams,2022,,,,,,,,692186.0,
Michael Foster,2022,,,,,,,,112695.0,
Michael Frazier,2015,691302.0,,,,,,,,
Michael Frazier,2018,,,,59059.0,,,,,
Michael Frazier,2019,,,,,97595.0,,,,
Michael Gbinije,2016,,847296.0,,,,,,,
Michael Gbinije,2017,,,641291.0,,,,,,
Michael Kidd-Gilchrist,2015,8335506.0,,,,,,,,
Michael Kidd-Gilchrist,2016,,16945933.0,,,,,,,
Michael Kidd-Gilchrist,2017,,,16673572.0,,,,,,
Michael Kidd-Gilchrist,2018,,,,16208147.0,,,,,
Michael Kidd-Gilchrist,2019,,,,,729953.0,,,,
Michael Porter,2018,,,,3608382.0,,,,,
Michael Porter,2019,,,,,4157305.0,,,,
Michael Porter,2020,,,,,,4327329.0,,,
Michael Porter,2021,,,,,,,6080925.0,,
Michael Porter,2022,,,,,,,,32777478.0,
Michael Porter,2023,,,,,,,,,34378905.0
Michael Young,2017,,,99079.0,,,,,,
Mikal Bridges,2018,,,,4435297.0,,,,,
Mikal Bridges,2019,,,,,5103720.0,,,,
Mikal Bridges,2020,,,,,,5312276.0,,,
Mikal Bridges,2021,,,,,,,6426661.0,,
Mikal Bridges,2022,,,,,,,,21311788.0,
Mikal Bridges,2023,,,,,,,,,22344793.0
Mike Conley,2015,12744047.0,,,,,,,,
Mike Conley,2016,,34595905.0,,,,,,,
Mike Conley,2017,,,36592858.0,,,,,,
Mike Conley,2018,,,,38053134.0,,,,,
Mike Conley,2019,,,,,39877487.0,,,,
Mike Conley,2020,,,,,,42047453.0,,,
Mike Conley,2021,,,,,,,24283298.0,,
Mike Conley,2022,,,,,,,,24047332.0,
Mike Conley,2023,,,,,,,,,25083832.0
Mike Dunleavy,2015,6368732.0,,,,,,,,
Mike Dunleavy,2016,,6305842.0,,,,,,,
Mike Dunleavy,2017,,,2052132.0,,,,,,
Mike James,2017,,,211371.0,,,,,,
Mike James,2020,,,,,,289619.0,,,
Mike Miller,2015,5732355.0,,,,,,,,
Mike Miller,2016,,4562366.0,,,,,,,
Mike Muscala,2015,1247120.0,,,,,,,,
Mike Muscala,2016,,1323993.0,,,,,,,
Mike Muscala,2017,,,6412912.0,,,,,,
Mike Muscala,2018,,,,6233903.0,,,,,
Mike Muscala,2019,,,,,2488194.0,,,,
Mike Muscala,2020,,,,,,2782314.0,,,
Mike Muscala,2021,,,,,,,4047216.0,,
Mike Muscala,2022,,,,,,,,3711008.0,
Mike Muscala,2023,,,,,,,,,4436312.0
Mike Scott,2015,4388445.0,,,,,,,,
Mike Scott,2016,,4345110.0,,,,,,,
Mike Scott,2017,,,2192623.0,,,,,,
Mike Scott,2018,,,,5386715.0,,,,,
Mike Scott,2019,,,,,5847016.0,,,,
Mike Scott,2020,,,,,,6099977.0,,,
Mike Tobey,2016,,181109.0,,,,,,,
Miles Bridges,2018,,,,3997976.0,,,,,
Miles Bridges,2019,,,,,4606226.0,,,,
Miles Bridges,2020,,,,,,4794722.0,,,
Miles Bridges,2021,,,,,,,6269130.0,,
Miles Bridges,2023,,,,,,,,,8156673.0
Miles McBride,2021,,,,,,,1069919.0,,
Miles McBride,2022,,,,,,,,1657779.0,
Miles McBride,2023,,,,,,,,,1890653.0
Miles Norris,2023,,,,,,,,,198763.0
Miles Plumlee,2015,2776955.0,,,,,,,,
Miles Plumlee,2016,,16163813.0,,,,,,,
Miles Plumlee,2017,,,15904023.0,,,,,,
Miles Plumlee,2018,,,,15460079.0,,,,,
Milos Teodosic,2017,,,7695495.0,,,,,,
Milos Teodosic,2018,,,,7854717.0,,,,,
Milton Doyle,2017,,,163208.0,,,,,,
Mindaugas Kuzminskas,2016,,3777639.0,,,,,,,
Mindaugas Kuzminskas,2017,,,3884185.0,,,,,,
Mirza Teletovic,2015,7240936.0,,,,,,,,
Mirza Teletovic,2016,,13687100.0,,,,,,,
Mirza Teletovic,2017,,,13467116.0,,,,,,
Mirza Teletovic,2018,,,,13091196.0,,,,,
Mitch Creek,2018,,,,70873.0,,,,,
Mitch McGary,2015,1926141.0,,,,,,,,
Mitch McGary,2016,,1989244.0,,,,,,,
Mitchell Creek,2018,,,,59059.0,,,,,
Mitchell Robinson,2018,,,,1852017.0,,,,,
Mitchell Robinson,2019,,,,,1913081.0,,,,
Mitchell Robinson,2020,,,,,,2027733.0,,,
Mitchell Robinson,2021,,,,,,,2083804.0,,
Mitchell Robinson,2022,,,,,,,,18073090.0,
Mitchell Robinson,2023,,,,,,,,,16147787.0
Miye Oni,2019,,,,,1101831.0,,,,
Miye Oni,2020,,,,,,1849950.0,,,
Miye Oni,2021,,,,,,,1094206.0,,
Mo Bamba,2018,,,,6073417.0,,,,,
Mo Bamba,2019,,,,,6988453.0,,,,
Mo Bamba,2020,,,,,,7274418.0,,,
Mo Bamba,2021,,,,,,,8752097.0,,
Mo Bamba,2022,,,,,,,,10920966.0,
Mo Bamba,2023,,,,,,,,,2416341.0
Moe Harkless,2015,3810125.0,,,,,,,,
Moe Harkless,2016,,11717153.0,,,,,,,
Moe Harkless,2017,,,13676077.0,,,,,,
Moe Harkless,2018,,,,13511460.0,,,,,
Moe Harkless,2019,,,,,13505949.0,,,,
Moe Harkless,2020,,,,,,4415319.0,,,
Moe Harkless,2021,,,,,,,5027336.0,,
Moe Harkless,2022,,,,,,,,4840193.0,
Monta Ellis,2015,13560298.0,,,,,,,,
Monta Ellis,2016,,14030581.0,,,,,,,
Monta Ellis,2017,,,2879910.0,,,,,,
Monta Ellis,2018,,,,2799521.0,,,,,
Monta Ellis,2020,,,,,,2736449.0,,,
Monta Ellis,2021,,,,,,,2596462.0,,
Monte Morris,2017,,,99079.0,,,,,,
Monte Morris,2018,,,,1682384.0,,,,,
Monte Morris,2019,,,,,1948062.0,,,,
Monte Morris,2020,,,,,,2100666.0,,,
Monte Morris,2021,,,,,,,9770065.0,,
Monte Morris,2022,,,,,,,,9675128.0,
Monte Morris,2023,,,,,,,,,10092150.0
Montrezl Harrell,2015,1316533.0,,,,,,,,
Montrezl Harrell,2016,,1362192.0,,,,,,,
Montrezl Harrell,2017,,,1887168.0,,,,,,
Montrezl Harrell,2018,,,,7480683.0,,,,,
Montrezl Harrell,2019,,,,,7359365.0,,,,
Montrezl Harrell,2020,,,,,,11282645.0,,,
Montrezl Harrell,2021,,,,,,,11240738.0,,
Montrezl Harrell,2022,,,,,,,,2612008.0,
Montrezl Harrell,2023,,,,,,,,,2079719.0
Moritz Wagner,2018,,,,2199620.0,,,,,
Moritz Wagner,2019,,,,,2531033.0,,,,
Moritz Wagner,2020,,,,,,2905256.0,,,
Moritz Wagner,2021,,,,,,,1999575.0,,
Moritz Wagner,2022,,,,,,,,1991984.0,
Moritz Wagner,2023,,,,,,,,,8237711.0
Moses Brown,2019,,,,,97595.0,,,,
Moses Brown,2020,,,,,,1523364.0,,,
Moses Brown,2021,,,,,,,2236270.0,,
Moses Brown,2022,,,,,,,,873720.0,
Moses Brown,2023,,,,,,,,,2229330.0
Moses Moody,2021,,,,,,,4119141.0,,
Moses Moody,2022,,,,,,,,3965646.0,
Moses Moody,2023,,,,,,,,,4034913.0
Moses Wright,2021,,,,,,,199840.0,,
Mouhamadou Gueye,2023,,,,,,,,,205389.0
Mouhamed Gueye,2023,,,,,,,,,1152829.0
Moussa Diabate,2022,,,,,,,,539571.0,
Moussa Diabate,2023,,,,,,,,,576415.0
Mychal Mulder,2019,,,,,230326.0,,,,
Mychal Mulder,2020,,,,,,1849950.0,,,
Mychal Mulder,2021,,,,,,,298223.0,,
Myke Henry,2017,,,99079.0,,,,,,
Myles Powell,2021,,,,,,,347416.0,,
Myles Turner,2015,2999011.0,,,,,,,,
Myles Turner,2016,,3102982.0,,,,,,,
Myles Turner,2017,,,3184703.0,,,,,,
Myles Turner,2018,,,,4108134.0,,,,,
Myles Turner,2019,,,,,22078097.0,,,,
Myles Turner,2020,,,,,,21936446.0,,,
Myles Turner,2021,,,,,,,20814255.0,,
Myles Turner,2022,,,,,,,,37212398.0,
Myles Turner,2023,,,,,,,,,21598250.0
Naji Marshall,2020,,,,,,656132.0,,,
Naji Marshall,2021,,,,,,,1755313.0,,
Naji Marshall,2022,,,,,,,,1890091.0,
Naji Marshall,2023,,,,,,,,,1988049.0
Nassir Little,2019,,,,,2582548.0,,,,
Nassir Little,2020,,,,,,2694088.0,,,
Nassir Little,2021,,,,,,,2678378.0,,
Nassir Little,2022,,,,,,,,4423042.0,
Nassir Little,2023,,,,,,,,,6435712.0
Nate Darling,2020,,,,,,547332.0,,,
Nate Darling,2022,,,,,,,,161250.0,
Nate Hinton,2020,,,,,,547332.0,,,
